security_id,symbol,company_name,signal_date,entry_date,signal_close,entry_price,prev_daily_rsi,daily_rsi,daily_rsi_delta,weekly_rsi,weekly_end_date,monthly_rsi,monthly_end_date,daily_ema21
1696,PGHH,Procter & Gamble Hygiene and Health Care Limited,2021-03-31,2021-04-01,11654.36328125,11600.175552877492,38.88089342319943,47.77019233554626,8.889298912346831,67.06044596797011,2021-03-26,70.87364314494127,2021-02-26,11768.010494339125
2233,TALBROAUTO,Talbros Automotive Components Limited,2021-03-31,2021-04-01,39.88081359863281,40.89838853926564,39.24846634174967,40.86783226786294,1.619365926113268,64.3442038799337,2021-03-26,61.58081431264514,2021-02-26,42.00685308902391
840,GOODYEAR,Goodyear India Limited,2021-04-01,2021-04-05,737.5685424804688,742.5455881122509,29.25351456140794,44.22779383577999,14.974279274372051,60.76213944923502,2021-03-26,86.94489526296118,2021-03-31,744.3050435784621
2236,TANLA,Tanla Platforms Limited,2021-04-01,2021-04-05,795.5839233398438,808.3897055376126,39.632060223528825,46.94898014733912,7.316919923810296,62.36570580789219,2021-03-26,86.36192955186189,2021-03-31,815.8359662816277
2432,VETO,Veto Switchgears And Cables Limited,2021-04-01,2021-04-05,116.95083618164062,116.95083275911038,38.107178716899476,45.12089823322464,7.0137195163251675,62.0719269801573,2021-03-26,61.62038867071802,2021-03-31,121.81856603712286
386,BORORENEW,BOROSIL RENEWABLES LIMITED,2021-04-06,2021-04-07,248.14999389648438,247.85000610351562,38.76185144456777,40.739613274035115,1.9777618294673474,60.87133522198415,2021-04-01,69.94094476521069,2021-03-31,259.1452543426359
607,DLF,DLF Limited,2021-04-06,2021-04-07,265.8250427246094,266.92152918287496,39.65681221947418,41.16385601556514,1.5070437960909544,62.67973026544338,2021-04-01,61.77790499191447,2021-03-31,277.5847897253761
605,DIXON,Dixon Technologies (India) Limited,2021-04-07,2021-04-08,3606.041015625,3726.877574769987,38.374679321500125,44.75581918414657,6.381139862646442,62.369623411166394,2021-04-01,84.29275785754864,2021-03-31,3732.435584484823
840,GOODYEAR,Goodyear India Limited,2021-04-07,2021-04-08,733.3942260742188,738.4917372446089,38.11884083263053,44.24012275458737,6.121281921956836,62.488805600535805,2021-04-01,86.94489526296118,2021-03-31,740.607094137283
1789,QUESS,Quess Corp Limited,2021-04-07,2021-04-08,578.7422485351562,578.7421728945244,36.4876628960488,42.10928652195371,5.62162362590491,65.38822794304119,2021-04-01,60.32077773875657,2021-03-31,604.010406303268
386,BORORENEW,BOROSIL RENEWABLES LIMITED,2021-04-08,2021-04-09,248.6999969482422,250.9499969482422,38.951349985073776,42.142214837557155,3.1908648524833794,60.87133522198415,2021-04-01,69.94094476521069,2021-03-31,257.01426001429263
408,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,2021-04-08,2021-04-09,527.4884033203125,537.409073044332,38.95818914645609,41.60969075232211,2.6515016058660166,66.8578721316313,2021-04-01,66.95367910721205,2021-03-31,545.8250839676687
2089,SJVN,SJVN Limited,2021-04-09,2021-04-12,21.2534122467041,21.338255596729145,38.84284295355045,43.45921806265334,4.61637510910289,60.673171599515115,2021-04-01,74.44846324299033,2021-03-31,21.732182508846183
24,AAVAS,Aavas Financiers Limited,2021-04-13,2021-04-15,2295.39990234375,2270.5,39.8914545588403,49.96969960854768,10.078245049707377,72.0851429947893,2021-04-09,79.24407115048784,2021-03-31,2311.307413028405
237,AUBANK,AU Small Finance Bank Limited,2021-04-13,2021-04-15,537.1892700195312,537.1892170817013,39.54328003923257,40.02135361223557,0.4780735730030017,63.457464051983486,2021-04-09,64.90210153007733,2021-03-31,590.1970501488786
446,CENTURYPLY,Century Plyboards (India) Limited,2021-04-13,2021-04-15,300.5752258300781,299.33620735201663,37.08286088036208,47.11587544658066,10.033014566218583,68.87413438345814,2021-04-09,74.46949938649945,2021-03-31,305.42068433847004
620,DPWIRES,D P Wires Limited,2021-04-13,2021-04-15,92.42147064208984,92.33432223842436,38.9270947263694,43.719890161021574,4.792795434652177,63.12706691580153,2021-04-09,61.91430004404367,2021-03-31,94.76796037046715
693,EQUITASBNK,Equitas Small Finance Bank Limited,2021-04-13,2021-04-15,52.63151168823242,49.84600364140717,39.24257624843689,44.342775301596035,5.100199053159145,66.54878615402997,2021-04-09,99.99999997585736,2021-03-31,55.413678569349884
903,HAVELLS,Havells India Limited,2021-04-13,2021-04-15,987.746337890625,994.8377957893028,35.204942862649204,42.540311223522984,7.33536836087378,63.07182876455962,2021-04-09,70.19362596029592,2021-03-31,1017.7465339709547
934,HGINFRA,H.G. Infra Engineering Limited,2021-04-13,2021-04-15,269.0492858886719,263.0660442514054,35.06159284182337,45.29531955769872,10.233726715875349,60.50240589463458,2021-04-09,65.23713033494838,2021-03-31,278.99425771353475
1129,JKPAPER,JK Paper Limited,2021-04-13,2021-04-15,126.1028060913086,124.46451776451623,37.71149647050693,43.229478391266454,5.517981920759524,65.04322487315162,2021-04-09,61.67395568603622,2021-03-31,133.38635896876502
1190,KEC,KEC International Limited,2021-04-13,2021-04-15,386.7220458984375,386.10238552348216,37.67044888207741,41.198176067635494,3.527727185558085,62.52660501533579,2021-04-09,67.36038633288214,2021-03-31,406.042676870859
1527,NCC,NCC Limited,2021-04-13,2021-04-15,69.4857406616211,68.43084337635634,38.15201979834689,41.85895446915685,3.7069346708099573,66.23364054503554,2021-04-09,61.036922745654444,2021-03-31,73.52644051937061
2739,NPBET,NPBET,2021-04-13,2021-04-15,173.86000061035156,176.89999389648438,35.87361601579646,41.52052245975656,5.6469064439601055,60.14104664242293,2021-04-09,61.7952190654531,2021-03-31,178.53748853928306
1683,PDMJEPAPER,Pudumjee Paper Products Limited,2021-04-13,2021-04-15,21.786056518554688,21.833724979897294,38.907528701681336,40.262577936125396,1.35504923444406,60.82396639246456,2021-04-09,63.28321106293284,2021-03-31,22.888596453077874
1909,RVNL,Rail Vikas Nigam Limited,2021-04-13,2021-04-15,24.675518035888672,24.540678874843962,39.88826386288742,42.51086787987421,2.6226040169867915,60.72493287856841,2021-04-09,72.43386036789714,2021-03-31,25.73276579215447
1977,SCI,Shipping Corporation Of India Limited,2021-04-13,2021-04-15,99.37175750732422,99.27809474779211,39.332030017421296,45.13360213560419,5.8015721181828965,66.23536303697813,2021-04-09,69.22796480299533,2021-03-31,104.31668114946825
2063,SIEMENS,Siemens Limited,2021-04-13,2021-04-15,1014.2542114257812,1008.6380793430802,38.04164942409161,43.58600592881923,5.544356504727624,68.67468689605042,2021-04-09,66.47126799285138,2021-03-31,1043.6500302579418
2250,TATAPOWER,Tata Power Company Limited,2021-04-13,2021-04-15,91.51415252685547,90.41617586743347,35.86034620712039,42.26464226044474,6.404296053324352,69.80327454328346,2021-04-09,70.10562224687752,2021-03-31,97.03125302225908
2481,VOLTAS,Voltas Limited,2021-04-13,2021-04-15,931.5809326171875,931.8240601587532,39.24639681300084,41.308260554394565,2.061863741393722,64.51993013961109,2021-04-09,74.17139430070934,2021-03-31,966.0694659041037
223,ASTRAL,Astral Limited,2021-04-15,2021-04-16,1131.8798828125,1141.0423500565812,35.99282662118246,44.04190317078326,8.049076549600798,62.67829143183129,2021-04-09,81.01343023601956,2021-03-31,1185.2351966301608
1011,IMPAL,India Motor Parts and Accessories Limited,2021-04-15,2021-04-16,577.7545166015625,577.3634055779982,37.24935700452349,44.05194175960068,6.802584755077191,63.45784925696159,2021-04-09,60.40293141338192,2021-03-31,589.3871314534794
237,AUBANK,AU Small Finance Bank Limited,2021-04-16,2021-04-19,535.3502197265625,514.4252880641944,38.108167160924616,40.714773943292364,2.6066067823677486,63.457464051983486,2021-04-09,64.90210153007733,2021-03-31,579.788861217113
1527,NCC,NCC Limited,2021-04-16,2021-04-19,68.66016387939453,64.2112538646814,39.51004719238206,41.23492925728115,1.7248820648990915,66.23364054503554,2021-04-09,61.036922745654444,2021-03-31,72.6174419923574
1608,OLECTRA,Olectra Greentech Limited,2021-04-16,2021-04-19,193.91665649414062,185.92833640277613,38.083376564844464,42.0840707464135,4.000694181569038,76.01834048133254,2021-04-09,63.09143008398048,2021-03-31,207.15276411836044
2481,VOLTAS,Voltas Limited,2021-04-16,2021-04-19,930.4143676757812,909.9502338442318,39.39743561932355,41.95989676189262,2.56246114256907,64.51993013961109,2021-04-09,74.17139430070934,2021-03-31,959.1301743372305
143,ANANTRAJ,Anant Raj Limited,2021-04-20,2021-04-22,49.39487075805664,49.93875655387212,39.02639538781513,44.8596252538163,5.833229866001169,67.84259158857148,2021-04-16,79.71484692506097,2021-03-31,51.45491170398039
962,HNDFDS,Hindustan Foods Limited,2021-04-20,2021-04-22,401.0799865722656,403.0,38.630562506984845,47.33183629428538,8.701273787300536,64.40349358520714,2021-04-16,86.36777916684946,2021-03-31,407.4635045818829
1162,KAJARIACER,Kajaria Ceramics Limited,2021-04-20,2021-04-22,847.0933227539062,845.7478450885156,34.97609815917636,40.06659916705022,5.090501007873861,62.5279153869653,2021-04-16,70.14945424371953,2021-03-31,885.3656243111039
1695,PGEL,PG Electroplast Limited,2021-04-20,2021-04-22,31.855566024780273,30.506600277409806,35.34419288479833,40.355020700756846,5.010827815958514,60.50863693181709,2021-04-16,70.54893555361234,2021-03-31,35.534904714990134
1608,OLECTRA,Olectra Greentech Limited,2021-04-22,2021-04-23,188.8740234375,186.97679573856794,39.11667458427094,40.813718802077744,1.6970442178068055,63.42796953926305,2021-04-16,63.09143008398048,2021-03-31,202.08908777227902
1779,PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,2021-04-22,2021-04-23,854.1397705078125,866.5614915477081,39.67866503033524,44.40868353122575,4.730018500890509,62.215147954885495,2021-04-16,65.33911721551647,2021-03-31,873.2441057385886
2320,TORNTPOWER,Torrent Power Limited,2021-04-22,2021-04-23,340.7587890625,342.31075011897207,37.025029494860185,40.95413732095569,3.9291078260955032,65.80487700799748,2021-04-16,71.52872180518372,2021-03-31,357.29921142852004
1634,ORIENTELEC,Orient Electric Limited,2021-04-23,2021-04-26,273.357666015625,274.512850424863,36.91336141232636,43.091244273793585,6.177882861467225,60.04149355873176,2021-04-16,68.23540277886681,2021-03-31,282.62691248421044
2177,SUNDARMFIN,Sundaram Finance Limited,2021-04-23,2021-04-26,2219.4658203125,2221.185038209672,34.126697207642735,41.002950701425156,6.876253493782421,62.32795348999523,2021-04-16,71.43849587068111,2021-03-31,2323.4324878257294
2179,SUNDRMFAST,Sundram Fasteners Limited,2021-04-23,2021-04-26,654.5864868164062,652.526255453068,39.95753132929655,41.090809289866385,1.1332779605698349,63.337718784071264,2021-04-16,74.17547282082666,2021-03-31,683.392215300418
2435,VGUARD,V-Guard Industries Limited,2021-04-23,2021-04-26,218.75401306152344,217.5852299827384,38.81098009195733,40.97819302673322,2.1672129347758897,62.188084475396906,2021-04-16,64.35902636119263,2021-03-31,227.06350016707626
538,DALBHARAT,Dalmia Bharat Limited,2021-04-26,2021-04-27,1434.768798828125,1443.3999988190346,39.94274679333511,46.021934319248764,6.079187525913653,62.075249182061555,2021-04-23,68.10308506270702,2021-03-31,1471.8385145868292
764,GANECOS,Ganesha Ecosphere Limited,2021-04-26,2021-04-27,543.2244873046875,545.3942459835448,38.92763353253738,46.72746790113818,7.799834368600806,60.19672671086026,2021-04-23,69.8263095595919,2021-03-31,548.1530093282662
851,GRASIM,Grasim Industries Limited,2021-04-26,2021-04-27,1270.68994140625,1278.096950583593,34.759343606371516,42.487531447048504,7.728187840676988,62.27335957459023,2021-04-23,77.49790169362039,2021-03-31,1312.460913041985
1353,MAHLIFE,Mahindra Lifespace Developers Limited,2021-04-26,2021-04-27,162.69078063964844,162.27015061101142,38.17507697182033,48.05432316600945,9.879246194189122,60.48332267141434,2021-04-23,65.08284306570235,2021-03-31,163.6617259842026
1608,OLECTRA,Olectra Greentech Limited,2021-04-27,2021-04-28,188.67430114746094,190.2220478924232,38.817743247875555,41.86921027324505,3.0514670253694973,60.19842903678448,2021-04-23,63.09143008398048,2021-03-31,198.3010248087513
1695,PGEL,PG Electroplast Limited,2021-04-28,2021-04-29,32.44011688232422,34.02390465619164,39.23289853360539,44.324425413763315,5.091526880157922,61.091394045217946,2021-04-23,70.54893555361234,2021-03-31,34.271148583262956
1353,MAHLIFE,Mahindra Lifespace Developers Limited,2021-04-29,2021-04-30,163.30557250976562,159.8433577253014,39.12228530441607,50.101418443160355,10.979133138744288,60.48332267141434,2021-04-23,65.08284306570235,2021-03-31,162.67975172334553
1354,MAHLOG,Mahindra Logistics Limited,2021-05-05,2021-05-06,500.24542236328125,512.1272251700716,39.69717756482766,44.92729371130364,5.230116146475979,60.58245957199706,2021-04-30,62.23223520341224,2021-04-30,514.5063620220386
1155,JUSTDIAL,Just Dial Limited,2021-05-06,2021-05-07,825.2999877929688,832.4500122070312,39.63636179191727,42.04418688774216,2.40782509582489,61.503854343156476,2021-04-30,64.9421364106342,2021-04-30,859.7066569294052
1311,LINDEINDIA,Linde India Limited,2021-05-19,2021-05-20,1679.311279296875,1687.7432119893185,39.87935577861134,40.552080464920266,0.6727246863089249,69.54489477740822,2021-05-14,83.40239780330796,2021-04-30,1747.0884227151264
642,ECLERX,eClerx Services Limited,2021-05-27,2021-05-28,392.1775817871094,398.9429985651172,38.981571505971814,49.313545954130475,10.331974448158661,66.67668784268436,2021-05-21,62.55709380482324,2021-04-30,395.36897786665395
871,GSS,GSS Infotech Limited,2021-05-28,2021-05-31,64.5,64.94999694824219,38.05659980995413,48.4023998610427,10.345800051088574,72.18390854398697,2021-05-21,61.300851638487224,2021-04-30,65.82444769290706
272,BAJAJELEC,Bajaj Electricals Limited,2021-06-02,2021-06-03,981.1884155273438,993.5618128993032,39.73921722680509,41.560166358745576,1.8209491319404876,64.49619758639454,2021-05-28,75.80048404168126,2021-05-31,1015.637140670141
1696,PGHH,Procter & Gamble Hygiene and Health Care Limited,2021-06-02,2021-06-03,12204.6689453125,12258.56825904349,39.858716663601506,45.63202815898902,5.773311495387517,60.41070479331706,2021-05-28,69.21673903835242,2021-05-31,12319.525146831094
1771,PRSMJOHNSN,Prism Johnson Limited,2021-06-02,2021-06-03,129.9499969482422,131.0,38.11565921337444,47.0006020305638,8.884942817189355,64.27192083435855,2021-05-28,64.03081926395015,2021-05-31,132.6780347475936
2294,TI,Tilaknagar Industries Limited,2021-06-02,2021-06-03,37.015846252441406,37.56239292065161,36.4502491448363,44.30396864371833,7.853719498882029,70.47308938159722,2021-05-28,69.79901652769497,2021-05-31,39.53366247578809
65,ADVENZYMES,Advanced Enzyme Technologies Limited,2021-06-03,2021-06-04,392.26239013671875,394.61972822551195,39.85703829543846,40.46287188442516,0.6058335889867053,69.04031763370358,2021-05-28,71.684820741847,2021-05-31,417.13340882711367
2610,EQ30,EQ30,2021-06-04,2021-06-07,420.8900146484375,412.0,37.03634778931792,45.89310862505606,8.856760835738136,67.45527318959935,2021-05-28,70.42990300704676,2021-05-31,427.06790252261726
2406,VAIBHAVGBL,Vaibhav Global Limited,2021-06-09,2021-06-10,727.7940063476562,731.7162108041922,39.930217156584604,42.47578130043251,2.545564143847905,60.41319939485682,2021-06-04,93.73230046740072,2021-05-31,752.7371705954305
2236,TANLA,Tanla Platforms Limited,2021-06-10,2021-06-11,782.6851806640625,794.4197824536791,36.66588237626574,41.62288033698136,4.9569979607156185,60.00935774585713,2021-06-04,88.15095771120806,2021-05-31,816.3835925685937
635,DYNPRO,Dynemic Products Limited,2021-06-16,2021-06-17,481.2745361328125,479.6322937011719,39.85965491729315,41.4766005998199,1.6169456825267545,65.49484386039842,2021-06-11,83.04794682356888,2021-05-31,501.0446221163615
2017,SHANTIGEAR,Shanthi Gears Limited,2021-06-16,2021-06-17,136.05690002441406,135.86788858775517,39.798847878315634,46.19368883045088,6.394840952135247,64.09494733626354,2021-06-11,65.29674033555266,2021-05-31,139.1580679332419
1125,JKCEMENT,JK Cement Limited,2021-06-17,2021-06-18,2736.4248046875,2736.424741359005,38.41080902335151,46.299783531579315,7.888974508227804,62.94260959636181,2021-06-11,77.91789269628129,2021-05-31,2757.5870377858782
635,DYNPRO,Dynemic Products Limited,2021-06-18,2021-06-21,478.5872497558594,475.7506408691406,39.83145962038032,40.949624597223504,1.1181649768431825,65.49484386039842,2021-06-11,83.04794682356888,2021-05-31,496.9702109977516
942,HINDALCO,Hindalco Industries Limited,2021-06-18,2021-06-21,356.5184326171875,352.24612842407373,39.93481424096384,41.44796445897892,1.5131502180150846,69.66397895311326,2021-06-11,73.24587989294527,2021-05-31,370.14030032125896
1002,IIFL,IIFL Finance Limited,2021-06-18,2021-06-21,247.03773498535156,247.08618360808742,39.68611617751695,44.35851597936146,4.672399801844506,61.216700270096005,2021-06-11,62.235214980541684,2021-05-31,253.55869100853883
372,BLUEDART,Blue Dart Express Limited,2021-06-21,2021-06-22,5606.93701171875,5634.178985413176,38.76272799925122,46.70457162725453,7.941843628003312,61.83397298036308,2021-06-18,71.2647896978647,2021-05-31,5702.442229795235
923,HEG,HEG Limited,2021-06-21,2021-06-22,388.2066955566406,391.70370320063483,39.01164973588189,42.2251026775372,3.213452941655312,60.30857036342447,2021-06-18,63.172213125529844,2021-05-31,409.89433659761903
857,GREENPANEL,Greenpanel Industries Limited,2021-06-22,2021-06-23,230.05026245117188,231.32996913364954,35.71489753534705,46.85186953676233,11.13697200141528,61.77284225547098,2021-06-18,90.26700041351167,2021-05-31,234.35368507828875
931,HEXATRADEX,Hexa Tradex Limited,2021-06-22,2021-06-23,108.0999984741211,112.80000305175781,35.709348681573715,44.54925751501471,8.839908833440994,65.89452372843184,2021-06-18,80.23882951568736,2021-05-31,112.56834692034232
2276,TEXINFRA,Texmaco Infrastructure & Holdings Limited,2021-06-23,2021-06-24,66.86707305908203,67.16426399527676,33.15376957106638,40.516470625694815,7.362701054628438,60.68464693205379,2021-06-18,65.35085391408394,2021-05-31,68.32374583690611
942,HINDALCO,Hindalco Industries Limited,2021-06-24,2021-06-25,354.310302734375,356.7104499159214,39.977957322283316,40.83566945759263,0.8577121353093133,61.69829701403095,2021-06-18,73.24587989294527,2021-05-31,364.84375039451305
2290,THERMAX,Thermax Limited,2021-06-24,2021-06-25,1395.824951171875,1392.504862070385,38.7496525311635,46.675425216446754,7.925772685283256,62.10828744646812,2021-06-18,65.65067923963181,2021-05-31,1411.8716290257266
56,ADFFOODS,ADF Foods Limited,2021-06-25,2021-06-28,179.2122344970703,180.66530597392708,39.666434291335584,41.26393282714171,1.5974985358061247,62.93340153540383,2021-06-18,86.39019027750813,2021-05-31,184.6862906498367
408,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,2021-06-25,2021-06-28,694.4940185546875,696.9368187785357,37.376936983320896,42.205340678749856,4.82840369542896,64.43015131691135,2021-06-18,76.92181247260893,2021-05-31,725.8617834356418
1364,MANAKCOAT,Manaksia Coated Metals & Industries Limited,2021-06-25,2021-06-28,14.130773544311523,14.32979864088321,39.43095113917474,41.07997274623047,1.6490216070557295,60.7944452221469,2021-06-18,66.98138260621256,2021-05-31,15.00960852812797
2421,VEDL,Vedanta Limited,2021-06-25,2021-06-28,125.71157836914062,126.50266401639624,36.92044220291496,48.80869016536248,11.888247962447515,61.557712186994095,2021-06-18,72.13769955932554,2021-05-31,126.22279213836725
399,BROOKS,Brooks Laboratories Limited,2021-06-28,2021-06-29,91.17529296875,92.61151123046875,38.69574284278951,45.712980053671835,7.017237210882328,60.747992433774954,2021-06-25,67.30975731207324,2021-05-31,93.6919695593015
788,GESHIP,The Great Eastern Shipping Company Limited,2021-06-28,2021-06-29,313.1177062988281,319.58415327942123,38.57165102929276,40.76158172427609,2.1899306949833317,62.43679189543189,2021-06-25,66.03119223447823,2021-05-31,324.87584207320054
1258,KSB,Ksb Limited,2021-06-28,2021-06-29,179.61244201660156,182.18318796440855,37.56321268350829,40.38313416712473,2.81992148361644,60.48727763469852,2021-06-25,65.16110470171805,2021-05-31,185.86903346011485
2194,SUPREMEIND,Supreme Industries Limited,2021-06-28,2021-06-29,2088.775146484375,2098.333949743359,38.04156509603581,50.8468594232702,12.805294327234392,60.89686576902637,2021-06-25,73.78139017025296,2021-05-31,2085.7979841556144
857,GREENPANEL,Greenpanel Industries Limited,2021-06-29,2021-06-30,225.7681884765625,225.7682180181936,39.81593209393162,45.43367535882053,5.617743264888908,62.73123663197612,2021-06-25,90.26700041351167,2021-05-31,230.27677475343793
294,BANCOINDIA,Banco Products (I) Limited,2021-07-01,2021-07-02,63.683021545410156,64.11730810476054,39.5216827792206,42.66493080271728,3.1432480234966818,73.5363375125795,2021-06-25,62.12090017963099,2021-06-30,67.8421627395897
635,DYNPRO,Dynemic Products Limited,2021-07-02,2021-07-05,500.1353454589844,503.618896484375,36.15550043515847,56.03201026657835,19.876509831419874,61.025922352935154,2021-06-25,72.68181283605534,2021-06-30,483.2444387618061
2262,TDPOWERSYS,TD Power Systems Limited,2021-07-02,2021-07-05,18.234764099121094,18.249364966800595,38.77936171205905,42.21164846265917,3.4322867506001202,60.89969250984665,2021-06-25,62.66693556202083,2021-06-30,18.92988466535
2276,TEXINFRA,Texmaco Infrastructure & Holdings Limited,2021-07-02,2021-07-05,65.77739715576172,66.17363934147099,34.70730397538465,41.45590842762402,6.74860445223937,60.32576676909277,2021-06-25,60.58829946440833,2021-06-30,67.05635875764904
7,3PLAND,3P Land Holdings Limited,2021-07-05,2021-07-06,12.949999809265137,12.949999809265137,39.09864111361428,41.28379355430636,2.185152440692079,60.559023900288246,2021-07-02,62.08659652940491,2021-06-30,13.443303716806005
850,GRAPHITE,Graphite India Limited,2021-07-08,2021-07-09,574.6201171875,569.0202319700009,39.95276114530569,41.827152308630026,1.8743911633243329,60.327922247043716,2021-07-02,60.70980083986368,2021-06-30,596.4075915003606
399,BROOKS,Brooks Laboratories Limited,2021-07-09,2021-07-12,87.16378021240234,91.12577056884766,35.19883205579367,43.70611531888219,8.507283263088517,62.353210661676854,2021-07-02,66.92696781064458,2021-06-30,90.44000043395819
1059,INTELLECT,Intellect Design Arena Limited,2021-07-09,2021-07-12,694.14892578125,699.3110294756207,39.022650503177694,43.036848259858104,4.01419775668041,65.19943338796782,2021-07-02,76.45444147942695,2021-06-30,709.8349398156603
1876,ROSSARI,Rossari Biotech Limited,2021-07-09,2021-07-12,1179.4739990234375,1195.3118622205807,34.654132061859045,44.17774564611566,9.523613584256616,60.01023746000638,2021-07-02,86.65839996942067,2021-06-30,1197.9838479716277
2521,WIPRO,Wipro Limited,2021-07-14,2021-07-15,256.54718017578125,256.2274370767733,39.88143989162062,64.67530842424506,24.793868532624437,66.1190933195879,2021-07-09,83.02630605821331,2021-06-30,245.9670665827674
164,APLAPOLLO,APL Apollo Tubes Limited,2021-07-15,2021-07-16,748.2656860351562,752.112562183352,39.514716961989876,49.89067873838465,10.375961776394774,71.41090756547139,2021-07-09,86.44529874511059,2021-06-30,755.68287992782
453,CGPOWER,CG Power and Industrial Solutions Limited,2021-07-15,2021-07-16,76.80482482910156,75.57000509485022,34.96785746816113,44.41288235721087,9.44502488904974,60.619805256711274,2021-07-09,67.55009356150387,2021-06-30,78.07038095263665
204,ASHAPURMIN,Ashapura Minechem Limited,2021-07-16,2021-07-19,142.532470703125,140.4553016315034,39.62259780066931,40.79390524792626,1.1713074472569502,61.54840840010289,2021-07-09,74.68304335316763,2021-06-30,148.83750950770707
1789,QUESS,Quess Corp Limited,2021-07-16,2021-07-19,689.645263671875,687.019932486664,37.581680816399924,46.95813174060884,9.376450924208918,66.26458652415343,2021-07-09,64.39928741468299,2021-06-30,704.8514521471789
496,CONCOR,Container Corporation of India Limited,2021-07-20,2021-07-22,620.8501586914062,624.0739308689141,39.63349714536684,43.49904140783796,3.8655442624711185,62.866679035680946,2021-07-16,66.5044310068717,2021-06-30,633.0291417784412
51,ADANIENT,Adani Enterprises Limited,2021-07-22,2021-07-23,1413.594482421875,1426.8149067823158,38.68784907029241,47.9474512976191,9.259602227326688,64.19496661847103,2021-07-16,95.67064608876788,2021-06-30,1424.610015955607
372,BLUEDART,Blue Dart Express Limited,2021-07-22,2021-07-23,5591.7421875,5617.436856554623,39.656675498945745,45.10588274741317,5.449207248467424,63.05973216918175,2021-07-16,68.24920250596415,2021-06-30,5680.658646301068
651,EIHAHOTELS,EIH Associated Hotels Limited,2021-07-22,2021-07-23,159.23162841796875,159.99853604183775,34.10649403800596,43.168134555255946,9.061640517249984,65.45413179874703,2021-07-16,66.8128825427254,2021-06-30,165.53788435968303
975,HUDCO,Housing & Urban Development Corporation Limited,2021-07-22,2021-07-23,39.182125091552734,39.33715400546213,39.29932457488983,42.59354426995497,3.294219695065138,63.46591145706014,2021-07-16,60.11478493791397,2021-06-30,40.388566384157215
1042,INDRAMEDCO,Indraprastha Medical Corporation Limited,2021-07-22,2021-07-23,77.80923461914062,77.29763962175554,39.813810955894226,46.30419219615121,6.490381240256987,62.07755847583456,2021-07-16,73.4852082901439,2021-06-30,78.95923171495653
1655,PANACEABIO,Panacea Biotec Limited,2021-07-22,2021-07-23,358.25,362.8999938964844,33.7746078252722,43.49856322366917,9.723955398396974,60.79863161334123,2021-07-16,69.03997862506881,2021-06-30,369.2529580465852
2063,SIEMENS,Siemens Limited,2021-07-22,2021-07-23,1132.568603515625,1135.9785106233455,35.21420981836714,43.38964235018832,8.17543253182118,64.2431510591343,2021-07-16,68.8751024996225,2021-06-30,1149.1479433642432
2310,TITAN,Titan Company Limited,2021-07-22,2021-07-23,1674.2132568359375,1686.9044108642477,39.30305701007493,50.40205140104845,11.098994390973523,62.66154543278593,2021-07-16,66.48517037396441,2021-06-30,1677.8880974797255
1025,INDIGO,InterGlobe Aviation Limited,2021-07-23,2021-07-26,1724.186279296875,1724.086524302043,38.923156435455205,45.215022468830874,6.291866033375669,61.007262837228176,2021-07-16,63.986798247433164,2021-06-30,1755.250937456335
1461,MOIL,MOIL Limited,2021-07-23,2021-07-26,159.76954650878906,160.162374627784,38.23618470972516,42.880165800716966,4.643981090991808,63.66178273178424,2021-07-16,61.880706545597725,2021-06-30,163.9901669608648
913,HCL-INSYS,HCL Infosystems Limited,2021-07-27,2021-07-28,15.550000190734863,16.200000762939453,38.943171120900274,45.68955617322079,6.746385052320512,62.20954978880112,2021-07-23,67.84023438125652,2021-06-30,16.19392179754065
2177,SUNDARMFIN,Sundaram Finance Limited,2021-07-27,2021-07-28,2529.24755859375,2535.358385672586,29.12483371689504,52.918800835873164,23.793967118978124,60.20439688446603,2021-07-23,71.43294183791285,2021-06-30,2507.086683494152
2341,TRIVENI,Triveni Engineering & Industries Limited,2021-07-27,2021-07-28,170.08169555664062,171.8196308514503,37.79267130541046,45.801812525661965,8.009141220251507,69.18790675692532,2021-07-23,85.40894258181773,2021-06-30,176.60933154706092
1931,SALASAR,Salasar Techno Engineering Limited,2021-07-28,2021-07-29,6.397614479064941,6.538417547283681,38.37656919848943,40.69911779734769,2.322548598858262,74.351612556204,2021-07-23,86.87348826674514,2021-06-30,6.651972463947588
583,DHAMPURSUG,Dhampur Sugar Mills Limited,2021-07-29,2021-07-30,336.3076171875,338.7818693748097,39.723730233206176,50.23777162801937,10.51404139481319,70.19817392088625,2021-07-23,77.15201448860478,2021-06-30,337.36562779226097
931,HEXATRADEX,Hexa Tradex Limited,2021-07-29,2021-07-30,121.44999694824219,127.5,36.95711505734104,42.17064696299856,5.2135319056575185,65.01303429716145,2021-07-23,81.51034877409796,2021-06-30,132.57007222464665
1389,MARKSANS,Marksans Pharma Limited,2021-07-29,2021-07-30,80.58805847167969,80.78365411409904,39.54839254019637,42.90350786683313,3.3551153266367635,70.37014252389159,2021-07-23,78.80278861744098,2021-06-30,83.5227732836423
